"codigo";"disciplina";"docente";"comentario";"sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0109";"ESTRUTURAS DISCRETAS";"KATE CERQUEIRA REVOREDO";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0121";"PROGRAMAÇÃO MODULAR";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0171";"PROJETO E CONSTRUÇÃO DE SISTEMAS";"ALEXANDRE LUIS CORREA";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0120";"BANCO DE DADOS I";"LUIZ CARLOS MONTEZ MONTE";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0117";"ADMINISTRAÇÃO FINANCEIRA";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"TIN0145";"TÓPICOS AVANÇADOS EM ALGORITMOS I";"BENUR DE AZEVEDO GIRARDI";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"HTD0058";"TEORIAS E PRÁTICAS DISCURSIVAS NA ESFERA ACADÊMICA";"LUCIA MARIA MOUTINHO RIBEIRO";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
"TIN0110";"INTERAÇÃO HUMANO-COMPUTADOR";"SIMONE MARIA BACELLAR LEAL FERREIRA";"Sem comentarios";"Sem sugestoes"
